asset,feature,lag,pearson,spearman
CG,indpro_yoy_z,1,-0.0315282611155078,-0.02853334114613852
CG,payems_level_z,1,0.004013355505082246,-0.0013037618656978787
CG,rrsfs_yoy_z,1,-0.010925030753237036,-0.046897339739833586
CG,unrate_diff_z,1,-0.1397026240700485,-0.03286434783790567
CG,civpart_level_z,1,-0.07479173819501328,-0.03240226378560565
CG,cpiaucsl_yoy_z,1,-0.08863042819467887,-0.04443630610570725
CG,cpilfesl_yoy_z,1,-0.07438693906414806,-0.03666647134653698
CG,pcepi_yoy_z,1,-0.06559710456589742,-0.028969881636001404
CG,fedfunds_diff_z,1,-0.1798958698335254,-0.18103886572185834
CG,dgs2_diff_z,1,-0.09553623724550961,-0.0675882968722724
CG,dgs10_diff_z,1,-0.035627884647327496,-0.012598905089977169
CG,bamlh0a0hym2_diff_z,1,-0.0528450765660208,-0.002685273627686091
CG,bamlc0a0cm_diff_z,1,-0.010778742108974712,-0.012583557170387488
CG,stlfsi4_diff_z,1,0.014054453990172142,-0.009469119887495606
CG,vixcls_diff_z,1,0.05101170686927983,-0.021440353452434256
CG,cfnai_level_z,1,-0.14184187276011717,-0.05420008575371201
CG,umcsent_level_z,1,-0.06720927659383466,-0.04410174825795002
CG,dtwexbgs_level_z,1,0.04142043329556861,0.0535553538873883
CG,yield_curve_slope_diff_z,1,-0.08687383674130303,-0.06747067762216716
HYG,a191rl1q225sbea_level_z,1,-0.013461206610363933,-0.07558864990037377
HYG,indpro_yoy_z,1,-0.09577829852209821,-0.037492078668549256
HYG,payems_level_z,1,-0.06316492205522704,-0.07001789942966413
HYG,rrsfs_yoy_z,1,-0.08612514675546426,-0.0906300376888612
HYG,unrate_diff_z,1,-0.048105186100231075,-0.04944119870864862
HYG,civpart_level_z,1,-0.015017986714958072,0.016831421567784086
HYG,cpiaucsl_yoy_z,1,-0.21517423618605408,-0.20100614806497158
HYG,cpilfesl_yoy_z,1,-0.0922262929779933,-0.09857582798759268
HYG,pcepi_yoy_z,1,-0.1922766030670421,-0.17209801327448385
HYG,fedfunds_diff_z,1,-0.09187016900350586,-0.023088138702901054
HYG,dgs2_diff_z,1,-0.044486905406190415,-0.01234431668160444
HYG,dgs10_diff_z,1,-0.17439714066462095,-0.06410565373449575
HYG,bamlh0a0hym2_diff_z,1,-0.06658982582714262,-0.10039949561235256
HYG,bamlc0a0cm_diff_z,1,0.03209932102538986,-0.0852240537105574
HYG,stlfsi4_diff_z,1,0.12299521145906059,-0.06354631060513413
HYG,vixcls_diff_z,1,0.11262513431276043,-0.020599931737515634
HYG,cfnai_level_z,1,-0.053563426843605315,-0.09864986754973744
HYG,umcsent_level_z,1,-0.05157117333034186,-0.04894673983051798
HYG,dtwexbgs_level_z,1,0.046874932165305125,0.08651930762541264
HYG,yield_curve_slope_diff_z,1,0.19407002735175638,0.020316079210359293
IEF,a191rl1q225sbea_level_z,1,-0.02694398762595094,-0.06460307848384236
IEF,indpro_yoy_z,1,0.049181189559326134,0.07223087000780583
IEF,payems_level_z,1,-0.062341921926123166,-0.057097600277540655
IEF,rrsfs_yoy_z,1,-0.028022294361222135,-0.05599565429754367
IEF,unrate_diff_z,1,-0.011035735918487083,-0.04095692287172436
IEF,civpart_level_z,1,0.13863449860537447,0.15011385109238112
IEF,cpiaucsl_yoy_z,1,-0.049457285842254395,0.051544961130613
IEF,cpilfesl_yoy_z,1,-0.13204938791099766,-0.012643620444886722
IEF,pcepi_yoy_z,1,-0.06195099822597755,0.039342301670265256
IEF,fedfunds_diff_z,1,-0.1491975586545125,0.03429310289216294
IEF,dgs2_diff_z,1,-0.12389144389741945,-0.04130603185055665
IEF,dgs10_diff_z,1,-0.06928016191759367,-0.02953423450810016
IEF,bamlh0a0hym2_diff_z,1,-0.3096029242230436,-0.182961199947997
IEF,bamlc0a0cm_diff_z,1,-0.18560513356690786,-0.14854147784869845
IEF,stlfsi4_diff_z,1,-0.13221270698574877,-0.048399804625982
IEF,vixcls_diff_z,1,-0.20229334530103063,-0.13371586514164782
IEF,cfnai_level_z,1,-0.01719492216798734,-0.10378155929650537
IEF,umcsent_level_z,1,0.042096969835072384,0.04885648741073869
IEF,dtwexbgs_level_z,1,-0.07962954918707212,-0.06742733214663546
IEF,yield_curve_slope_diff_z,1,-0.06520513124581459,-0.048480192172099014
JNK,a191rl1q225sbea_level_z,1,-0.01808077735187938,-0.093972829860813
JNK,indpro_yoy_z,1,-0.10673491393767723,-0.038200282633909614
JNK,payems_level_z,1,-0.07419771273325661,-0.09313631746394431
JNK,rrsfs_yoy_z,1,-0.0903746261696883,-0.09625820520016588
JNK,unrate_diff_z,1,-0.059647618913643716,-0.06630011347314071
JNK,civpart_level_z,1,-0.010602436822212638,0.044803338178387796
JNK,cpiaucsl_yoy_z,1,-0.22887342573196218,-0.20387019702414805
JNK,cpilfesl_yoy_z,1,-0.0956558863787961,-0.10303347150439224
JNK,pcepi_yoy_z,1,-0.2054142362020494,-0.17842072714899873
JNK,fedfunds_diff_z,1,-0.06753503738859332,-0.038990946919284834
JNK,dgs2_diff_z,1,0.018140858892110756,0.03738062432070861
JNK,dgs10_diff_z,1,-0.12459575951991851,-0.014761994370133447
JNK,bamlh0a0hym2_diff_z,1,0.03377427794923212,-0.04619806499091618
JNK,bamlc0a0cm_diff_z,1,0.1346842293697671,-0.03587963392758506
JNK,stlfsi4_diff_z,1,0.2026563841911307,-0.02179484950613574
JNK,vixcls_diff_z,1,0.18653859844003268,0.01812659183565892
JNK,cfnai_level_z,1,-0.04558850074481054,-0.09485481767117357
JNK,umcsent_level_z,1,-0.06164460666010396,-0.0622747843263732
JNK,dtwexbgs_level_z,1,0.04538922794287272,0.06975074251962461
JNK,yield_curve_slope_diff_z,1,0.2054654081410773,0.025627595801985557
KKR,a191rl1q225sbea_level_z,1,0.004449819015984941,-0.002516654515009486
KKR,indpro_yoy_z,1,-0.03168619922755603,-0.0069003544232237295
KKR,payems_level_z,1,-0.04125673219977108,-0.046349719477153585
KKR,rrsfs_yoy_z,1,-0.010842918728260804,-0.01620831844543465
KKR,unrate_diff_z,1,-0.038162014643689485,0.025213261885691854
KKR,civpart_level_z,1,-0.021766009241692308,-0.005635461804991715
KKR,cpiaucsl_yoy_z,1,-0.08966967564983973,-0.09687667644374465
KKR,cpilfesl_yoy_z,1,-0.08285449297584636,-0.07979548754840848
KKR,pcepi_yoy_z,1,-0.06077269712082382,-0.05616329146806459
KKR,fedfunds_diff_z,1,-0.12793519238735981,-0.12230873101964307
KKR,dgs2_diff_z,1,0.007491973035658334,0.02404277410022507
KKR,dgs10_diff_z,1,0.11799303413276677,0.0915604969925944
KKR,bamlh0a0hym2_diff_z,1,0.008089813276639242,0.04583971381123836
KKR,bamlc0a0cm_diff_z,1,0.017064279322355106,0.033246586097096575
KKR,stlfsi4_diff_z,1,0.03472248710557958,0.006046394507584617
KKR,vixcls_diff_z,1,-0.03369744287055506,-0.0610662178558811
KKR,cfnai_level_z,1,-0.01986476524920309,0.040781243482380235
KKR,umcsent_level_z,1,-0.07313918741015639,-0.04692787585739073
KKR,dtwexbgs_level_z,1,0.02225799361466845,0.04983127316231188
KKR,yield_curve_slope_diff_z,1,-0.1696012735052117,-0.15635036223405271
PSP,a191rl1q225sbea_level_z,1,0.08523270701328575,0.0011230048736111053
PSP,indpro_yoy_z,1,-0.04419147964847408,-0.08308078683707829
PSP,payems_level_z,1,-0.013812780645557445,-0.0575108388100187
PSP,rrsfs_yoy_z,1,0.025587989225165777,-0.0352935865842924
PSP,unrate_diff_z,1,-0.045077815741467735,-0.02530505823874019
PSP,civpart_level_z,1,-0.13813356185627768,-0.05682232114564969
PSP,cpiaucsl_yoy_z,1,-0.22238198670402065,-0.23702574435386742
PSP,cpilfesl_yoy_z,1,-0.08833361569341451,-0.1282929361530996
PSP,pcepi_yoy_z,1,-0.19134292447447476,-0.20804154552300208
PSP,fedfunds_diff_z,1,0.05132435152700252,-0.03231943944242001
PSP,dgs2_diff_z,1,0.0487145675789663,0.0536701727171035
PSP,dgs10_diff_z,1,-0.022850724133426325,0.010878271962645177
PSP,bamlh0a0hym2_diff_z,1,0.15930371522012765,0.030941423522078106
PSP,bamlc0a0cm_diff_z,1,0.17012434226472073,0.027399692644430058
PSP,stlfsi4_diff_z,1,0.16596251389780073,0.014160728318789256
PSP,vixcls_diff_z,1,0.16394781059885327,0.0017430342748873738
PSP,cfnai_level_z,1,-0.0013348548783798607,-0.007360025141944673
PSP,umcsent_level_z,1,0.024963646837093588,-0.006054019893920907
PSP,dtwexbgs_level_z,1,0.09539967732340429,0.09807201988432596
PSP,yield_curve_slope_diff_z,1,0.09885750674390045,-0.005616261316636112
SPY,a191rl1q225sbea_level_z,1,0.03157596552196471,0.02325195637698953
SPY,indpro_yoy_z,1,-0.030156585828373335,-0.013065409212706615
SPY,payems_level_z,1,0.006884916492067278,0.0034646934499491023
SPY,rrsfs_yoy_z,1,0.025140700063589996,-0.0016122921298050367
SPY,unrate_diff_z,1,-0.03321208747422719,-0.0013137934243265714
SPY,civpart_level_z,1,-0.12984605911899277,-0.1059494102881722
SPY,cpiaucsl_yoy_z,1,-0.18537860339704976,-0.16684575951649494
SPY,cpilfesl_yoy_z,1,-0.06751441409150091,-0.0762077355329648
SPY,pcepi_yoy_z,1,-0.15807780358214468,-0.14091579288528167
SPY,fedfunds_diff_z,1,-0.038031684702374446,-0.06049327425259903
SPY,dgs2_diff_z,1,0.03263661235218149,0.038944826276420916
SPY,dgs10_diff_z,1,0.0005598993511366288,-0.0005975595927338687
SPY,bamlh0a0hym2_diff_z,1,0.041228337667663637,-0.008676570751306968
SPY,bamlc0a0cm_diff_z,1,0.055562703490949925,-0.002921253178400858
SPY,stlfsi4_diff_z,1,0.02563981127494458,-0.038321609370649164
SPY,vixcls_diff_z,1,0.03919741347708381,-0.03850059399706022
SPY,cfnai_level_z,1,0.006029183539397296,0.015362804327793703
SPY,umcsent_level_z,1,-0.0036307377862600707,-0.042274394182156734
SPY,dtwexbgs_level_z,1,0.10109827772030486,0.1258560453779117
SPY,yield_curve_slope_diff_z,1,0.0430432258974571,0.020173716510609785
SRLN,a191rl1q225sbea_level_z,1,-0.04650863853692587,-0.02785398479035112
SRLN,indpro_yoy_z,1,-0.15937004861043527,-0.16904044984581898
SRLN,payems_level_z,1,-0.01368734928607293,0.10676945401777617
SRLN,rrsfs_yoy_z,1,-0.10383004952184012,-0.185224015962271
SRLN,unrate_diff_z,1,-0.1621205480916827,-0.055191475069332384
SRLN,civpart_level_z,1,-0.19058242335991885,-0.10334871508885689
SRLN,cpiaucsl_yoy_z,1,-0.10854789501909304,-0.008771993469980047
SRLN,cpilfesl_yoy_z,1,-0.056333878290424945,0.018791946308724834
SRLN,pcepi_yoy_z,1,-0.07885671784469377,0.004817703609649919
SRLN,fedfunds_diff_z,1,-0.26501171386958605,-0.11294135339199257
SRLN,dgs2_diff_z,1,-0.05252333242661777,-0.1645735645069437
SRLN,dgs10_diff_z,1,-0.036427901171622944,-0.07873018770625405
SRLN,bamlh0a0hym2_diff_z,1,0.05022197142470701,0.10302424556253938
SRLN,bamlc0a0cm_diff_z,1,-0.004880463661475556,0.10092189102131463
SRLN,stlfsi4_diff_z,1,0.0126382812693472,0.0450389987302739
SRLN,vixcls_diff_z,1,0.24338254153042613,0.009495771796803994
SRLN,cfnai_level_z,1,-0.1624482590044398,0.0007365246424810136
SRLN,umcsent_level_z,1,-0.13786843579189254,-0.15428805689894542
SRLN,dtwexbgs_level_z,1,0.09658281527767423,0.22821170706676092
SRLN,yield_curve_slope_diff_z,1,-0.022579194570665293,-0.0977739726783799
VBR,a191rl1q225sbea_level_z,1,0.11113031528148502,0.020795223449238072
VBR,indpro_yoy_z,1,-0.05998717980742353,-0.05261312749067636
VBR,payems_level_z,1,-0.05597159503072785,-0.07849927191224602
VBR,rrsfs_yoy_z,1,0.006768608241961231,-0.011477767075826116
VBR,unrate_diff_z,1,-0.029046912951550638,-0.032715436396024165
VBR,civpart_level_z,1,-0.09128819320330343,-0.0537519133774252
VBR,cpiaucsl_yoy_z,1,-0.16055384548789947,-0.20393852109172078
VBR,cpilfesl_yoy_z,1,-0.07276361539177602,-0.13881506571049038
VBR,pcepi_yoy_z,1,-0.13633636590912496,-0.1753901774343009
VBR,fedfunds_diff_z,1,-0.03022730835824229,-0.08737912247793715
VBR,dgs2_diff_z,1,0.07650675263824376,0.058650301179054475
VBR,dgs10_diff_z,1,0.021469338414664352,0.02290949439369687
VBR,bamlh0a0hym2_diff_z,1,0.04453177789244326,-0.029039829975503386
VBR,bamlc0a0cm_diff_z,1,0.05809571578012598,-0.024736138198350244
VBR,stlfsi4_diff_z,1,0.061897442517676975,-0.02555473896113974
VBR,vixcls_diff_z,1,0.057217556004818995,-0.05441537796131892
VBR,cfnai_level_z,1,-0.0003371407083660936,0.02108528002757066
VBR,umcsent_level_z,1,-0.06006034861061908,-0.07124035185789288
VBR,dtwexbgs_level_z,1,0.043276943889236905,0.044015767782407386
VBR,yield_curve_slope_diff_z,1,0.07142950974693808,0.033523949943577415
